EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroups,IncomeGroups,YearsAtCompanyGroups
2367,2,3,4,3,3,47,False,Travel_Rarely,Research & Development,25,4,Medical,Male,2,Research Scientist,Married,148520,3,19,3,27.0,3,5,1,0,"(40.0, 50.0]","(125000.0, 150000.0]","(2.0, 5.0]"
2369,3,3,1,3,3,40,False,Travel_Rarely,Research & Development,22,1,Life Sciences,Male,1,Laboratory Technician,Married,56660,1,14,1,18.0,2,18,14,12,"(30.0, 40.0]","(50000.0, 75000.0]","(15.0, 20.0]"
2370,3,3,3,3,3,35,False,Non-Travel,Research & Development,29,3,Medical,Female,2,Sales Executive,Married,78230,1,13,1,15.0,3,14,2,9,"(30.0, 40.0]","(75000.0, 100000.0]","(10.0, 15.0]"
2371,4,3,3,3,2,37,False,Travel_Rarely,Research & Development,29,4,Technical Degree,Male,1,Laboratory Technician,Married,78800,3,12,1,9.0,2,4,0,2,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
2372,3,3,1,3,1,39,False,Travel_Frequently,Research & Development,2,3,Technical Degree,Female,2,Manager,Single,131940,0,11,0,10.0,2,9,3,8,"(30.0, 40.0]","(125000.0, 150000.0]","(5.0, 10.0]"
2373,2,3,4,4,3,45,False,Travel_Rarely,Research & Development,28,3,Life Sciences,Female,2,Laboratory Technician,Divorced,50670,1,11,2,10.0,3,10,3,9,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
2374,3,3,4,3,4,38,False,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,3,Sales Executive,Married,50790,3,11,0,10.0,3,5,0,2,"(30.0, 40.0]","(50000.0, 75000.0]","(2.0, 5.0]"
2375,3,3,4,1,3,35,True,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,3,Healthcare Representative,Married,23210,9,12,1,15.0,0,13,6,0,"(30.0, 40.0]","(10000.0, 25000.0]","(10.0, 15.0]"
2376,3,3,2,2,1,37,False,Travel_Rarely,Research & Development,22,3,Life Sciences,Female,2,Healthcare Representative,Married,174440,1,14,0,8.0,4,8,7,7,"(30.0, 40.0]","(150000.0, 175000.0]","(5.0, 10.0]"
2377,2,3,3,4,2,40,False,Travel_Rarely,Research & Development,8,3,Technical Degree,Female,2,Healthcare Representative,Single,24040,6,17,0,18.0,2,4,3,3,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2378,2,3,1,4,3,44,False,Travel_Frequently,Sales,2,2,Marketing,Male,1,Laboratory Technician,Married,34520,4,11,1,14.0,2,10,0,2,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
2379,3,3,3,4,3,48,False,Travel_Frequently,Sales,10,4,Marketing,Female,3,Manager,Married,22700,2,14,3,23.0,2,2,2,2,"(40.0, 50.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
2381,3,4,1,4,3,24,False,Travel_Frequently,Research & Development,15,3,Life Sciences,Male,2,Research Scientist,Single,54880,1,22,1,6.0,6,6,1,3,"(17.999, 25.0]","(50000.0, 75000.0]","(5.0, 10.0]"
2382,1,3,2,3,3,27,False,Travel_Rarely,Sales,10,4,Life Sciences,Male,3,Sales Executive,Married,194190,7,14,1,5.0,2,3,0,2,"(25.0, 30.0]","(175000.0, 200000.0]","(2.0, 5.0]"
2383,3,4,4,4,2,27,False,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Research Scientist,Single,28110,2,20,0,6.0,3,4,1,2,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2384,3,3,1,1,1,40,True,Travel_Rarely,Sales,16,4,Marketing,Male,1,Research Director,Single,36330,3,16,2,10.0,0,4,0,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2385,2,3,3,3,3,29,False,Travel_Rarely,Research & Development,20,1,Medical,Female,2,Manager,Single,41630,9,15,1,8.0,4,5,1,4,"(25.0, 30.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2386,2,4,2,1,3,36,False,Travel_Rarely,Research & Development,23,3,Life Sciences,Female,3,Sales Executive,Married,21320,4,20,0,9.0,1,3,0,2,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2387,2,3,4,3,3,25,False,Travel_Frequently,Sales,5,1,Marketing,Male,4,Manufacturing Director,Divorced,139730,1,14,0,7.0,3,7,0,7,"(17.999, 25.0]","(125000.0, 150000.0]","(5.0, 10.0]"
2388,3,3,4,2,3,39,False,Travel_Rarely,Sales,10,3,Marketing,Female,2,Research Director,Married,26840,4,12,0,7.0,2,5,1,0,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2389,2,4,1,2,3,49,False,Travel_Rarely,Sales,4,2,Life Sciences,Male,2,Research Director,Married,108450,3,24,0,27.0,4,4,1,2,"(40.0, 50.0]","(100000.0, 125000.0]","(2.0, 5.0]"
2390,2,3,4,1,3,50,False,Travel_Rarely,Research & Development,2,2,Medical,Male,3,Sales Executive,Divorced,43770,5,12,1,19.0,2,14,1,11,"(40.0, 50.0]","(25000.0, 50000.0]","(10.0, 15.0]"
2391,3,3,3,3,3,20,False,Travel_Rarely,Research & Development,18,4,Medical,Female,2,Sales Executive,Single,37430,1,13,1,2.0,2,2,2,2,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2392,3,3,4,2,3,34,False,Travel_Rarely,Research & Development,10,3,Medical,Male,3,Laboratory Technician,Divorced,41480,1,11,0,11.0,3,11,7,9,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
2393,3,3,1,2,3,36,False,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,2,Healthcare Representative,Single,10510,2,14,0,15.0,2,4,1,3,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2394,3,3,3,3,3,49,False,Travel_Rarely,Human Resources,6,2,Life Sciences,Female,2,Research Scientist,Married,107390,2,11,3,30.0,3,15,2,12,"(40.0, 50.0]","(100000.0, 125000.0]","(10.0, 15.0]"
2396,3,3,4,1,3,36,False,Travel_Rarely,Research & Development,2,2,Medical,Female,2,Healthcare Representative,Divorced,114160,6,16,0,13.0,2,5,0,4,"(30.0, 40.0]","(100000.0, 125000.0]","(2.0, 5.0]"
2397,3,3,2,3,3,54,False,Travel_Rarely,Sales,24,3,Marketing,Male,1,Laboratory Technician,Married,26000,3,14,0,36.0,5,10,4,7,"(50.0, 60.0]","(25000.0, 50000.0]","(5.0, 10.0]"
2398,3,3,3,3,3,43,False,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Research Scientist,Married,24220,1,11,1,14.0,2,14,6,11,"(40.0, 50.0]","(10000.0, 25000.0]","(10.0, 15.0]"
2399,2,3,4,4,4,35,True,Travel_Frequently,Research & Development,17,4,Medical,Male,1,Research Director,Single,54720,3,11,1,13.0,3,11,6,7,"(30.0, 40.0]","(50000.0, 75000.0]","(10.0, 15.0]"
2400,3,3,4,4,4,38,False,Travel_Frequently,Research & Development,19,2,Life Sciences,Male,2,Research Scientist,Married,24510,7,12,1,19.0,3,13,2,9,"(30.0, 40.0]","(10000.0, 25000.0]","(10.0, 15.0]"
2401,2,3,1,2,2,29,False,Travel_Rarely,Research & Development,1,2,Medical,Male,2,Sales Representative,Divorced,42400,1,14,0,10.0,2,10,0,9,"(25.0, 30.0]","(25000.0, 50000.0]","(5.0, 10.0]"
2402,2,3,4,4,3,33,False,Travel_Rarely,Research & Development,7,3,Medical,Male,5,Sales Executive,Divorced,109990,1,18,3,6.0,3,6,0,4,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
2403,3,3,4,2,2,32,False,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,5,Research Scientist,Divorced,50030,0,13,0,10.0,5,9,1,6,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
2404,2,3,1,4,3,31,False,Travel_Rarely,Research & Development,28,4,Technical Degree,Female,2,Sales Executive,Married,127420,1,11,0,10.0,4,10,0,2,"(30.0, 40.0]","(125000.0, 150000.0]","(5.0, 10.0]"
2405,2,3,4,1,2,49,False,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Laboratory Technician,Divorced,42270,4,18,0,17.0,3,2,2,2,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2406,3,3,4,2,3,38,False,Travel_Frequently,Sales,29,2,Medical,Female,1,Sales Executive,Single,39170,1,15,3,4.0,2,4,3,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2407,2,4,2,2,3,47,False,Travel_Rarely,Research & Development,1,4,Medical,Male,3,Laboratory Technician,Divorced,183030,6,22,1,29.0,2,3,1,2,"(40.0, 50.0]","(175000.0, 200000.0]","(2.0, 5.0]"
2408,1,3,3,3,3,49,False,Travel_Rarely,Research & Development,21,3,Medical,Male,2,Manufacturing Director,Single,23800,4,13,0,23.0,3,8,0,0,"(40.0, 50.0]","(10000.0, 25000.0]","(5.0, 10.0]"
2409,4,3,4,3,3,41,False,Travel_Rarely,Research & Development,24,4,Life Sciences,Female,4,Manager,Single,137260,3,12,0,21.0,6,2,0,2,"(40.0, 50.0]","(125000.0, 150000.0]","(-1.0, 2.0]"
2410,3,3,4,1,3,20,False,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Sales Representative,Single,47770,1,18,1,2.0,3,2,0,2,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2411,2,3,3,4,3,33,False,Non-Travel,Research & Development,18,2,Medical,Female,2,Healthcare Representative,Divorced,63850,1,13,0,7.0,6,6,1,2,"(30.0, 40.0]","(50000.0, 75000.0]","(5.0, 10.0]"
2412,3,3,1,3,2,36,False,Travel_Rarely,Research & Development,2,2,Technical Degree,Male,3,Sales Executive,Married,199730,6,12,0,10.0,2,3,0,2,"(30.0, 40.0]","(175000.0, 200000.0]","(2.0, 5.0]"
2413,2,3,3,4,3,44,False,Travel_Rarely,Research & Development,9,3,Technical Degree,Female,3,Healthcare Representative,Divorced,68610,4,12,0,8.0,2,2,2,2,"(40.0, 50.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
2414,3,3,4,3,3,23,True,Travel_Rarely,Human Resources,6,3,Life Sciences,Female,3,Laboratory Technician,Single,49690,1,12,0,5.0,3,5,1,2,"(17.999, 25.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2415,3,3,4,3,2,38,False,Travel_Rarely,Research & Development,11,2,Life Sciences,Male,1,Sales Executive,Married,198450,7,11,1,7.0,3,0,0,0,"(30.0, 40.0]","(175000.0, 200000.0]","(-1.0, 2.0]"
2416,3,3,2,4,3,53,False,Travel_Rarely,Research & Development,24,3,Life Sciences,Male,4,Research Director,Married,133200,3,11,0,11.0,2,4,1,2,"(50.0, 60.0]","(125000.0, 150000.0]","(2.0, 5.0]"
2417,1,3,4,3,3,48,True,Travel_Frequently,Sales,10,2,Marketing,Male,1,Healthcare Representative,Married,63470,2,12,1,19.0,3,9,7,7,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
2418,3,3,4,2,3,32,True,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,Research Scientist,Single,27430,1,19,1,1.0,2,1,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2419,3,4,4,4,3,26,False,Non-Travel,Research & Development,18,2,Medical,Male,1,Human Resources,Single,108800,1,23,1,7.0,5,7,5,7,"(25.0, 30.0]","(100000.0, 125000.0]","(5.0, 10.0]"
2420,3,3,1,2,3,55,False,Travel_Rarely,Research & Development,23,1,Life Sciences,Male,5,Laboratory Technician,Divorced,23420,5,11,2,8.0,2,4,1,2,"(50.0, 60.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2421,1,3,2,4,4,34,False,Travel_Rarely,Sales,28,3,Life Sciences,Female,2,Research Scientist,Married,176500,1,19,1,15.0,6,15,4,13,"(30.0, 40.0]","(175000.0, 200000.0]","(10.0, 15.0]"
2422,2,3,3,4,4,60,False,Travel_Rarely,Sales,17,4,Medical,Male,1,Manager,Divorced,40250,3,13,1,19.0,5,1,0,0,"(50.0, 60.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2423,3,3,2,2,3,33,False,Travel_Rarely,Sales,3,3,Life Sciences,Male,3,Manager,Married,97250,1,11,0,14.0,0,14,2,13,"(30.0, 40.0]","(75000.0, 100000.0]","(10.0, 15.0]"
2424,3,3,3,4,2,37,False,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,1,Laboratory Technician,Divorced,119040,1,12,1,6.0,4,6,1,3,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
2425,3,3,2,4,3,34,False,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,1,Healthcare Representative,Married,21770,1,13,0,10.0,5,10,8,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
2426,3,3,3,4,3,23,True,Travel_Rarely,Research & Development,12,2,Medical,Male,2,Research Scientist,Divorced,75250,1,14,2,3.0,2,3,0,2,"(17.999, 25.0]","(75000.0, 100000.0]","(2.0, 5.0]"
2427,4,3,3,4,3,44,False,Travel_Rarely,Human Resources,1,3,Life Sciences,Male,1,Research Scientist,Married,48340,1,14,0,9.0,1,8,6,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
2428,3,3,1,4,4,35,False,Travel_Frequently,Research & Development,13,3,Life Sciences,Male,3,Sales Executive,Single,20420,0,16,0,6.0,2,5,1,4,"(30.0, 40.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2429,1,3,4,4,3,43,False,Travel_Rarely,Research & Development,25,4,Life Sciences,Male,2,Sales Executive,Married,22200,1,11,0,10.0,2,10,8,8,"(40.0, 50.0]","(10000.0, 25000.0]","(5.0, 10.0]"
2430,3,3,3,3,3,24,False,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,3,Sales Executive,Married,10520,1,13,0,5.0,3,5,0,4,"(17.999, 25.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2431,3,3,4,3,3,41,False,Travel_Rarely,Sales,6,4,Marketing,Male,1,Research Scientist,Single,28210,1,17,0,10.0,3,10,8,7,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
2432,3,3,4,3,3,29,False,Travel_Rarely,Research & Development,2,2,Life Sciences,Male,2,Research Scientist,Married,192370,9,11,1,9.0,2,5,1,2,"(25.0, 30.0]","(175000.0, 200000.0]","(2.0, 5.0]"
2433,1,3,3,4,2,36,False,Travel_Rarely,Human Resources,1,4,Life Sciences,Female,3,Research Scientist,Single,41070,3,11,1,17.0,2,13,6,7,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
2434,2,3,3,3,2,45,False,Non-Travel,Sales,2,3,Life Sciences,Female,2,Manufacturing Director,Married,83960,3,15,2,25.0,3,23,14,4,"(40.0, 50.0]","(75000.0, 100000.0]","(20.0, 30.0]"
2435,2,3,4,3,3,24,True,Travel_Rarely,Sales,6,2,Medical,Female,2,Manager,Married,20070,1,12,0,1.0,2,1,0,0,"(17.999, 25.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
2436,3,3,3,3,1,47,True,Travel_Frequently,Research & Development,1,3,Medical,Female,2,Sales Executive,Married,196270,7,11,2,25.0,1,23,14,10,"(40.0, 50.0]","(175000.0, 200000.0]","(20.0, 30.0]"
2437,3,3,4,3,4,26,False,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Sales Executive,Married,106860,1,14,1,3.0,2,3,0,2,"(25.0, 30.0]","(100000.0, 125000.0]","(2.0, 5.0]"
2438,3,4,4,2,3,45,False,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Research Director,Single,29420,1,22,1,21.0,4,21,8,6,"(40.0, 50.0]","(25000.0, 50000.0]","(20.0, 30.0]"
2439,3,3,1,3,2,32,False,Travel_Frequently,Sales,1,1,Marketing,Male,2,Laboratory Technician,Married,88580,6,16,1,10.0,2,5,1,3,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
2440,3,3,2,3,4,31,False,Travel_Rarely,Research & Development,14,2,Life Sciences,Male,1,Sales Executive,Married,167560,1,11,2,6.0,5,5,0,3,"(30.0, 40.0]","(150000.0, 175000.0]","(2.0, 5.0]"
2441,1,3,3,2,3,41,False,Non-Travel,Sales,2,2,Medical,Male,2,Research Scientist,Married,107980,6,14,2,10.0,5,3,1,2,"(40.0, 50.0]","(100000.0, 125000.0]","(2.0, 5.0]"
2442,3,3,2,1,3,40,False,Travel_Rarely,Research & Development,22,2,Technical Degree,Male,1,Healthcare Representative,Married,23230,2,16,1,18.0,2,1,0,0,"(30.0, 40.0]","(10000.0, 25000.0]","(-1.0, 2.0]"
2443,2,3,2,1,4,24,False,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,1,Research Scientist,Divorced,14160,1,15,1,6.0,3,6,1,2,"(17.999, 25.0]","(10000.0, 25000.0]","(5.0, 10.0]"
2444,2,3,3,2,3,46,False,Travel_Rarely,Research & Development,6,3,Medical,Male,4,Sales Executive,Single,46150,6,12,0,19.0,3,10,0,9,"(40.0, 50.0]","(25000.0, 50000.0]","(5.0, 10.0]"
2445,3,4,4,3,3,35,False,Travel_Rarely,Sales,8,4,Life Sciences,Male,1,Laboratory Technician,Married,24610,2,20,1,17.0,4,7,0,7,"(30.0, 40.0]","(10000.0, 25000.0]","(5.0, 10.0]"
2446,3,3,2,4,2,30,False,Travel_Rarely,Sales,9,4,Marketing,Male,1,Laboratory Technician,Married,87220,1,17,1,10.0,3,10,0,8,"(25.0, 30.0]","(75000.0, 100000.0]","(5.0, 10.0]"
2447,3,3,3,2,1,47,False,Non-Travel,Research & Development,3,2,Life Sciences,Female,2,Sales Executive,Married,39550,7,12,1,4.0,5,1,0,0,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2448,3,4,3,4,2,46,False,Travel_Rarely,Research & Development,1,4,Technical Degree,Female,3,Sales Executive,Divorced,99570,4,20,0,13.0,1,10,0,3,"(40.0, 50.0]","(75000.0, 100000.0]","(5.0, 10.0]"
2449,3,4,2,1,3,36,True,Travel_Rarely,Research & Development,1,3,Medical,Male,2,Manufacturing Director,Divorced,33760,5,20,0,16.0,3,2,2,2,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2450,3,3,1,2,3,32,True,Travel_Rarely,Research & Development,26,3,Medical,Female,2,Research Director,Single,88230,6,13,2,10.0,3,0,0,0,"(30.0, 40.0]","(75000.0, 100000.0]","(-1.0, 2.0]"
2451,3,3,3,2,1,23,False,Travel_Rarely,Sales,6,4,Life Sciences,Male,3,Manufacturing Director,Single,103220,1,14,2,3.0,2,3,1,2,"(17.999, 25.0]","(100000.0, 125000.0]","(2.0, 5.0]"
2452,3,3,4,4,2,31,False,Travel_Frequently,Sales,3,3,Marketing,Male,2,Sales Executive,Single,46210,2,18,1,9.0,3,5,1,4,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2453,2,3,4,4,3,39,False,Non-Travel,Research & Development,3,3,Life Sciences,Female,2,Manufacturing Director,Married,109760,1,11,0,9.0,3,9,5,8,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
2454,2,3,4,3,1,32,False,Travel_Rarely,Research & Development,6,3,Technical Degree,Male,1,Research Scientist,Married,36600,3,11,2,10.0,0,4,0,2,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2455,2,3,2,2,2,40,False,Travel_Rarely,Sales,6,3,Life Sciences,Male,3,Manufacturing Director,Single,104820,1,11,1,21.0,6,21,12,8,"(30.0, 40.0]","(100000.0, 125000.0]","(20.0, 30.0]"
2456,3,3,3,3,4,45,False,Travel_Rarely,Research & Development,19,4,Medical,Male,1,Sales Representative,Married,71190,4,15,0,9.0,2,5,0,3,"(40.0, 50.0]","(50000.0, 75000.0]","(2.0, 5.0]"
2457,3,3,4,1,3,30,False,Travel_Frequently,Sales,9,3,Life Sciences,Male,1,Research Director,Single,95820,0,12,1,10.0,2,9,0,7,"(25.0, 30.0]","(75000.0, 100000.0]","(5.0, 10.0]"
2458,3,3,1,4,3,24,False,Travel_Frequently,Sales,3,4,Marketing,Male,1,Sales Executive,Married,45080,0,11,1,3.0,5,2,2,1,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2459,3,3,3,4,2,30,True,Travel_Frequently,Research & Development,10,3,Life Sciences,Female,1,Human Resources,Divorced,22070,6,14,0,6.0,4,4,1,2,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2460,4,3,1,3,3,31,False,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,3,Laboratory Technician,Married,77560,1,15,2,6.0,3,5,0,2,"(30.0, 40.0]","(75000.0, 100000.0]","(2.0, 5.0]"
2461,2,3,3,4,2,27,False,Travel_Rarely,Sales,3,3,Life Sciences,Male,1,Manager,Single,66940,1,13,1,6.0,2,6,1,4,"(25.0, 30.0]","(50000.0, 75000.0]","(5.0, 10.0]"
2462,3,3,2,2,3,29,True,Travel_Rarely,Sales,4,3,Marketing,Male,5,Research Scientist,Single,36910,1,13,0,2.0,3,2,2,2,"(25.0, 30.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2463,3,4,4,3,4,29,False,Travel_Frequently,Research & Development,8,4,Life Sciences,Female,1,Sales Executive,Single,23770,8,21,1,10.0,2,3,0,2,"(25.0, 30.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2464,3,3,3,1,3,30,False,Travel_Rarely,Sales,7,3,Life Sciences,Male,3,Sales Executive,Divorced,23130,2,11,0,12.0,5,7,1,7,"(25.0, 30.0]","(10000.0, 25000.0]","(5.0, 10.0]"
2465,2,3,4,4,3,34,False,Travel_Rarely,Research & Development,1,2,Medical,Female,2,Healthcare Representative,Married,176650,0,11,0,6.0,5,5,1,2,"(30.0, 40.0]","(175000.0, 200000.0]","(2.0, 5.0]"
2466,3,3,4,2,2,33,False,Non-Travel,Research & Development,2,4,Medical,Male,1,Sales Representative,Single,25960,8,14,1,13.0,4,11,1,7,"(30.0, 40.0]","(25000.0, 50000.0]","(10.0, 15.0]"
2467,3,3,4,4,4,49,False,Travel_Rarely,Sales,3,4,Marketing,Male,1,Sales Executive,Single,47280,3,11,1,8.0,4,5,0,4,"(40.0, 50.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2468,1,3,1,1,2,33,True,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,1,Sales Executive,Single,43020,2,13,0,11.0,3,0,0,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2469,3,3,3,2,2,38,False,Travel_Frequently,Research & Development,28,3,Medical,Male,1,Healthcare Representative,Married,29790,4,12,1,9.0,3,6,0,5,"(30.0, 40.0]","(25000.0, 50000.0]","(5.0, 10.0]"
2470,3,3,1,3,3,31,True,Travel_Rarely,Human Resources,9,4,Human Resources,Male,2,Laboratory Technician,Married,168850,2,14,2,10.0,2,1,0,0,"(30.0, 40.0]","(150000.0, 175000.0]","(-1.0, 2.0]"
2471,3,3,4,1,3,29,False,Travel_Rarely,Research & Development,3,4,Other,Female,2,Sales Representative,Divorced,55930,1,13,1,1.0,3,1,0,0,"(25.0, 30.0]","(50000.0, 75000.0]","(-1.0, 2.0]"
2472,3,3,3,3,3,30,False,Travel_Rarely,Research & Development,2,1,Medical,Male,1,Sales Representative,Married,104450,3,18,1,10.0,3,7,1,7,"(25.0, 30.0]","(100000.0, 125000.0]","(5.0, 10.0]"
2473,3,3,2,2,3,32,False,Non-Travel,Research & Development,10,4,Life Sciences,Female,1,Laboratory Technician,Single,87400,2,11,1,12.0,2,7,0,7,"(30.0, 40.0]","(75000.0, 100000.0]","(5.0, 10.0]"
2474,2,3,2,4,3,38,False,Travel_Rarely,Research & Development,8,2,Technical Degree,Female,1,Manufacturing Director,Married,25140,3,11,0,15.0,2,1,1,0,"(30.0, 40.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2475,3,3,3,3,3,43,True,Travel_Frequently,Research & Development,1,4,Other,Male,3,Sales Executive,Married,76550,9,12,1,6.0,3,1,0,0,"(40.0, 50.0]","(75000.0, 100000.0]","(-1.0, 2.0]"
2476,3,3,2,2,2,42,False,Travel_Rarely,Human Resources,1,3,Other,Female,1,Healthcare Representative,Divorced,174650,8,13,1,7.0,3,5,0,4,"(40.0, 50.0]","(150000.0, 175000.0]","(2.0, 5.0]"
2478,3,3,4,2,2,33,False,Non-Travel,Research & Development,14,3,Other,Male,1,Research Scientist,Divorced,108200,5,12,0,11.0,2,9,1,7,"(30.0, 40.0]","(100000.0, 125000.0]","(5.0, 10.0]"
2480,2,4,4,3,3,34,False,Non-Travel,Research & Development,7,4,Medical,Female,1,Research Scientist,Divorced,196260,1,21,0,15.0,5,15,0,7,"(30.0, 40.0]","(175000.0, 200000.0]","(10.0, 15.0]"
2481,4,3,1,3,2,53,False,Non-Travel,Research & Development,10,4,Medical,Male,2,Healthcare Representative,Married,20700,4,13,2,27.0,2,3,0,2,"(50.0, 60.0]","(10000.0, 25000.0]","(2.0, 5.0]"
2482,3,3,2,4,3,43,False,Travel_Rarely,Sales,16,2,Marketing,Female,1,Laboratory Technician,Single,67820,0,16,1,10.0,2,9,1,8,"(40.0, 50.0]","(50000.0, 75000.0]","(5.0, 10.0]"
2483,3,3,4,4,3,34,False,Travel_Rarely,Sales,10,2,Life Sciences,Female,5,Sales Executive,Single,77790,5,12,1,6.0,2,2,2,2,"(30.0, 40.0]","(75000.0, 100000.0]","(-1.0, 2.0]"
2484,4,3,2,2,3,21,True,Travel_Rarely,Sales,1,2,Marketing,Male,5,Healthcare Representative,Single,27910,1,14,0,1.0,3,1,1,0,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2485,2,3,4,3,3,38,False,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,2,Sales Executive,Married,32010,1,11,1,5.0,3,5,0,4,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2486,3,3,3,1,3,22,True,Travel_Rarely,Research & Development,1,3,Other,Male,4,Research Scientist,Married,49680,1,14,0,1.0,3,1,0,0,"(17.999, 25.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2487,2,3,1,4,3,31,False,Travel_Rarely,Research & Development,8,5,Life Sciences,Male,5,Sales Executive,Married,131200,1,12,2,13.0,6,12,5,7,"(30.0, 40.0]","(125000.0, 150000.0]","(10.0, 15.0]"
2488,3,3,1,3,3,51,False,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Manager,Married,40330,2,14,0,15.0,2,2,2,2,"(50.0, 60.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
2489,2,3,2,2,3,37,False,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,2,Sales Executive,Married,32910,1,16,3,5.0,2,5,0,3,"(30.0, 40.0]","(25000.0, 50000.0]","(2.0, 5.0]"
2490,4,3,3,4,3,46,False,Travel_Rarely,Sales,3,4,Marketing,Female,1,Sales Representative,Divorced,42720,7,13,0,24.0,3,2,2,2,"(40.0, 50.0]","(25000.0, 50000.0]","(-1.0, 2.0]"
